Customer ID,Purchase Date,Month,Product Category,Product Price ,Quantity,total purchase,Payment Method,Customer Age,Returns,Customer Name,Gender,Churn
6814,7-Mar-21,3,Elec,155,3,465,Credit Card,51,1,Jody Liu,Male,0
22761,7-Mar-21,3,Clothing,396,4,1584,PayPal,44,1,Caleb Wheeler,Male,0
19802,7-Mar-21,3,Elec,32,4,128,PayPal,46,0,Julie Jimenez,Male,1
19297,7-Mar-21,3,Clothing,420,5,2100,Credit Card,46,1,Debra Sutton,Male,0
9163,7-Mar-21,3,Home,23,5,115,PayPal,43,0,John Hernandez,Male,0
15257,7-Mar-21,3,Books,382,4,1528,Cash,23,0,Steve King MD,Female,0
16834,7-Mar-21,3,Home,102,3,306,PayPal,70,0,Leonard Williamson,Male,0
33510,7-Mar-21,3,Home,118,2,236,PayPal,35,1,Cheryl Campbell,Female,0
35880,7-Mar-21,3,Elec,105,3,315,Credit Card,57,1,Mary Johnson,Male,0
33265,7-Mar-21,3,Home,206,3,618,Credit Card,19,1,Jamie Cunningham,Female,0
7385,7-Mar-21,3,Books,186,2,372,Credit Card,64,0,Chelsea Lee,Male,1
48521,7-Mar-21,3,Home,465,5,2325,Credit Card,45,1,Mark Todd,Female,0
7260,7-Mar-21,3,Books,23,2,46,PayPal,39,1,Carrie Reed,Female,0
42603,7-Mar-21,3,Books,169,4,676,PayPal,44,1,Yolanda Wall,Female,0
3118,7-Mar-21,3,Home,405,3,1215,Crypto,38,0,Cory Wheeler,Male,0
20223,7-Mar-21,3,Home,112,3,336,Credit Card,54,0,Todd Rodriguez,Female,0
2134,7-Mar-21,3,Books,328,5,1640,PayPal,49,1,Michelle Wiggins,Male,0
27601,7-Mar-21,3,Home,253,1,253,PayPal,35,0,Alejandro Boyle,Male,1
16720,7-Mar-21,3,Clothing,291,3,873,PayPal,18,0,April Berg,Female,0
33024,7-Mar-21,3,Home,17,2,34,Credit Card,18,0,Bruce Murphy,Male,0
18537,7-Mar-21,3,Clothing,53,2,106,PayPal,42,1,Michael Cortez,Female,1
24787,7-Mar-21,3,Books,186,1,186,Credit Card,41,1,Paul Johnson,Female,0
41010,7-Mar-21,3,Books,143,3,429,Credit Card,64,0,Karen Logan,Male,0
5752,7-Mar-21,3,Books,71,3,213,Credit Card,57,0,Yolanda Stewart,Male,0
38885,7-Mar-21,3,Clothing,392,3,1176,PayPal,26,0,Eric Robinson,Female,0
48547,7-Mar-21,3,Books,17,3,51,PayPal,61,0,Michael Mccormick,Male,0
49947,7-Mar-21,3,Clothing,210,1,210,Cash,24,0,Erin Meyer,Male,1
2212,7-Mar-21,3,Home,163,5,815,Cash,61,1,Francisco Andrews Jr.,Male,0
25072,7-Mar-21,3,Elec,342,2,684,Crypto,70,0,Jared Robinson,Female,0
29903,8-Mar-21,3,Elec,163,2,326,Crypto,18,0,Jordan Lewis,Female,1
21601,8-Mar-21,3,Elec,13,2,26,PayPal,62,1,Lisa Crawford,Male,0
7837,8-Mar-21,3,Books,354,2,708,PayPal,54,0,Peggy Thompson,Male,1
8682,8-Mar-21,3,Clothing,384,3,1152,PayPal,50,0,Omar Strong,Female,0
17192,8-Mar-21,3,Home,410,1,410,Credit Card,37,0,Kimberly Fields,Female,1
23155,8-Mar-21,3,Clothing,321,3,963,PayPal,58,0,Andrea Rush,Female,0
48381,8-Mar-21,3,Elec,383,3,1149,Cash,58,0,Daniel Rice,Female,0
19445,8-Mar-21,3,Books,271,1,271,Cash,66,0,Steven Myers,Female,0
31793,8-Mar-21,3,Books,342,3,1026,Credit Card,21,0,Travis Warren,Female,0
16883,8-Mar-21,3,Elec,391,1,391,PayPal,32,1,Bobby Henderson,Female,0
24870,8-Mar-21,3,Books,356,2,712,Credit Card,22,1,Stephanie Ramirez,Male,0
15782,8-Mar-21,3,Elec,350,1,350,PayPal,48,1,Tyler Henry DDS,Female,0
36287,8-Mar-21,3,Clothing,360,2,720,Credit Card,44,0,Mackenzie Jones,Male,0
3234,8-Mar-21,3,Home,336,3,1008,PayPal,66,0,Cynthia Arias,Female,1
34205,8-Mar-21,3,Elec,292,2,584,PayPal,40,0,Amy Thompson,Female,0
3923,8-Mar-21,3,Home,424,1,424,Credit Card,46,1,Elizabeth Scott,Female,0
24590,8-Mar-21,3,Books,200,1,200,Credit Card,27,1,Wesley Gonzalez,Male,1
408,8-Mar-21,3,Home,114,5,570,Cash,28,0,Bridget Carrillo,Male,0
3471,8-Mar-21,3,Home,113,2,226,Credit Card,46,0,Jacob Williams,Female,0
43047,8-Mar-21,3,Books,360,2,720,Cash,64,1,Jared Sampson,Female,0
21157,8-Mar-21,3,Books,312,3,936,PayPal,50,1,Betty Johnson,Male,0
1874,8-Mar-21,3,Books,130,3,390,Cash,42,1,Kayla Miles,Male,1
8390,8-Mar-21,3,Elec,118,3,354,Cash,63,1,Robert Benitez,Male,1
12629,8-Mar-21,3,Home,368,2,736,Credit Card,63,1,Helen Dodson,Male,0
48305,8-Mar-21,3,Books,334,5,1670,Credit Card,33,1,Eric Wilkerson,Male,1
12506,8-Mar-21,3,Home,164,2,328,Crypto,70,0,Kyle Washington,Female,0
11410,8-Mar-21,3,Books,453,3,1359,Credit Card,68,0,Jose May,Female,0
1797,8-Mar-21,3,Home,227,1,227,Cash,59,1,Mallory Davidson,Male,0
42650,8-Mar-21,3,Home,127,3,381,PayPal,21,0,Cindy Reid,Male,0
48142,8-Mar-21,3,Home,31,5,155,PayPal,32,0,Mary Kent,Male,0
11931,8-Mar-21,3,Books,355,3,1065,Cash,46,0,Jonathan Neal,Male,0
8536,8-Mar-21,3,Books,279,3,837,Credit Card,30,1,Zachary Carpenter,Male,1
39483,8-Mar-21,3,Clothing,79,1,79,Credit Card,57,0,Melissa Wright,Female,0
11191,8-Mar-21,3,Elec,394,4,1576,Crypto,49,0,Kimberly Bailey,Male,0
32710,8-Mar-21,3,Clothing,82,1,82,PayPal,39,1,David Holt,Male,0
4257,8-Mar-21,3,Elec,277,2,554,Credit Card,65,1,Anthony Tate,Male,0
24664,8-Mar-21,3,Books,84,3,252,PayPal,32,0,Russell Anderson,Female,0
49117,8-Mar-21,3,Home,243,1,243,Cash,19,1,Mrs. Beth Johns,Male,0
30493,8-Mar-21,3,Home,171,4,684,PayPal,64,0,Christopher Williamson,Male,0
45691,8-Mar-21,3,Books,25,4,100,Credit Card,61,0,Grant Brown,Female,1
40818,9-Mar-21,3,Books,246,4,984,Cash,35,0,Robert Ramirez,Male,0
4898,9-Mar-21,3,Clothing,179,3,537,Cash,38,1,Alexander Townsend,Female,0
30842,9-Mar-21,3,Home,200,2,400,Credit Card,41,0,Patricia Floyd,Female,0
1496,9-Mar-21,3,Home,368,4,1472,Crypto,53,0,Suzanne Nelson,Female,0
16580,9-Mar-21,3,Elec,240,3,720,Credit Card,62,1,Laura Thomas,Male,1
14728,9-Mar-21,3,Home,324,3,972,Cash,48,0,Diane Gray,Male,0
49911,9-Mar-21,3,Books,51,3,153,PayPal,39,0,Philip Castro,Female,0
38107,9-Mar-21,3,Elec,458,3,1374,PayPal,49,1,Rachel Martinez,Male,1
39024,9-Mar-21,3,Home,428,3,1284,Cash,49,1,Carly Cardenas,Female,1
21509,9-Mar-21,3,Clothing,158,5,790,Credit Card,66,0,Marcus Hunt,Male,1
41461,9-Mar-21,3,Books,304,3,912,PayPal,59,0,Brittney Wood,Female,0
10844,9-Mar-21,3,Books,71,4,284,PayPal,43,0,Donna Smith MD,Male,0
43469,9-Mar-21,3,Books,219,4,876,Cash,66,0,Emily Bush,Male,0
28672,9-Mar-21,3,Books,43,4,172,Credit Card,41,0,Jessica Hodges,Female,1
31647,9-Mar-21,3,Elec,258,5,1290,Crypto,42,0,Debbie Morris,Female,0
31640,9-Mar-21,3,Clothing,112,5,560,Crypto,30,0,Stephanie Garcia,Female,0
36492,9-Mar-21,3,Home,209,5,1045,PayPal,32,0,Antonio Roberts,Male,0
13480,9-Mar-21,3,Elec,402,4,1608,Credit Card,58,0,Sara Martin,Female,0
25844,9-Mar-21,3,Elec,202,5,1010,Credit Card,60,0,Dale Ewing,Female,1
7235,9-Mar-21,3,Home,394,1,394,PayPal,18,0,Michael Williams,Male,0
31886,9-Mar-21,3,Clothing,449,1,449,Cash,68,1,Sherry Henderson,Female,1
36516,9-Mar-21,3,Elec,247,4,988,PayPal,51,0,Sharon Bennett,Male,0
39830,9-Mar-21,3,Books,342,5,1710,PayPal,66,0,Chad Brown,Male,0
39839,9-Mar-21,3,Elec,78,1,78,Credit Card,66,1,Christopher Miller,Female,1
13629,9-Mar-21,3,Books,277,4,1108,Credit Card,22,0,Sarah Guerra,Male,0
38576,9-Mar-21,3,Home,183,5,915,Crypto,45,0,Thomas Gates,Male,1
22300,9-Mar-21,3,Home,449,3,1347,Credit Card,47,1,Jeffrey Hill,Female,0
25191,9-Mar-21,3,Books,141,4,564,Crypto,45,0,Brian Walls,Female,0
7455,9-Mar-21,3,Books,282,4,1128,PayPal,20,1,Jennifer Brown,Female,0
29183,9-Mar-21,3,Elec,257,5,1285,PayPal,23,1,Jon Elliott,Male,0
1464,9-Mar-21,3,Clothing,475,1,475,Credit Card,35,1,Michelle Jones,Female,1
8836,9-Mar-21,3,Elec,223,2,446,PayPal,58,0,James Mendez,Male,0
14628,9-Mar-21,3,Elec,78,4,312,Crypto,58,0,Melinda Miller,Female,0
9440,9-Mar-21,3,Elec,231,4,924,Credit Card,34,0,Justin Sawyer,Female,0
23153,9-Mar-21,3,Elec,219,1,219,Crypto,60,0,Jason Wilkins,Female,0
47050,9-Mar-21,3,Clothing,384,2,768,PayPal,52,1,Julia Buckley,Male,0
19402,9-Mar-21,3,Books,448,3,1344,Credit Card,47,1,Amanda Richardson,Male,0
36406,9-Mar-21,3,Clothing,155,1,155,PayPal,41,0,Justin Curtis,Female,0
18064,9-Mar-21,3,Clothing,410,1,410,Cash,62,0,Stephanie Brown,Male,0
9461,9-Mar-21,3,Books,48,5,240,Crypto,34,0,James Morales,Female,0
11376,10-Mar-21,3,Home,127,4,508,Credit Card,46,1,Crystal Hall,Female,1
38442,10-Mar-21,3,Clothing,316,1,316,Cash,28,0,Olivia Hodges,Female,0
13166,10-Mar-21,3,Clothing,458,1,458,PayPal,54,1,Joshua Robinson,Female,0
32679,10-Mar-21,3,Home,171,4,684,Credit Card,24,0,Kristen Stephens,Male,0
22997,10-Mar-21,3,Home,21,4,84,Credit Card,33,0,Austin Moore,Female,0
2193,10-Mar-21,3,Home,418,3,1254,PayPal,22,0,Jacob Hernandez,Female,1
44685,10-Mar-21,3,Home,468,1,468,PayPal,66,0,Jennifer Mosley,Female,0
49868,10-Mar-21,3,Books,314,3,942,PayPal,53,1,Debra Blair,Male,1
17458,10-Mar-21,3,Home,368,5,1840,Credit Card,31,1,William Smith,Female,1
14419,10-Mar-21,3,Clothing,313,1,313,Credit Card,18,0,Peter Bird,Female,1
10231,10-Mar-21,3,Home,331,1,331,Cash,51,1,Jeffrey Peterson MD,Female,0
27696,10-Mar-21,3,Books,341,1,341,Cash,39,0,Kimberly Sosa,Male,0
28866,10-Mar-21,3,Books,307,5,1535,Credit Card,58,0,Samuel Thomas,Female,0
1802,10-Mar-21,3,Elec,467,3,1401,PayPal,62,0,James Mendoza,Male,0
3762,10-Mar-21,3,Elec,102,3,306,Crypto,49,0,Jason Quinn,Male,1
47585,10-Mar-21,3,Books,84,3,252,Crypto,18,0,Brent Schmidt,Male,0
14280,10-Mar-21,3,Clothing,244,3,732,PayPal,39,1,Joseph Estrada,Male,0
30897,10-Mar-21,3,Clothing,328,5,1640,Credit Card,19,0,Linda Stein,Male,1
6420,10-Mar-21,3,Clothing,241,3,723,Cash,56,0,Troy Fischer,Female,0
1692,10-Mar-21,3,Clothing,251,5,1255,Credit Card,39,0,Michael Eaton,Male,0
36194,10-Mar-21,3,Elec,136,3,408,PayPal,45,0,Michael Rodriguez,Female,0
30745,10-Mar-21,3,Books,65,3,195,Crypto,22,0,Michael Fisher,Male,0
25703,10-Mar-21,3,Clothing,184,4,736,PayPal,39,0,Anna Walker,Female,0
49675,10-Mar-21,3,Books,95,2,190,PayPal,40,0,Jeffrey Robinson,Female,0
16995,10-Mar-21,3,Books,215,3,645,Cash,65,0,Dennis Martin,Male,1
23966,10-Mar-21,3,Books,363,4,1452,PayPal,21,0,Kristin Garcia,Female,0
21163,10-Mar-21,3,Books,166,1,166,Cash,29,0,Brenda Bailey,Female,0
20107,10-Mar-21,3,Books,379,2,758,Credit Card,51,0,David Willis,Female,0
29168,10-Mar-21,3,Books,466,4,1864,PayPal,33,0,Kenneth Torres,Female,0
13661,10-Mar-21,3,Elec,10,4,40,PayPal,49,0,Brian Chan,Female,0
4542,10-Mar-21,3,Home,110,3,330,Crypto,69,1,Nicole Baird,Female,0
36745,10-Mar-21,3,Elec,164,3,492,Crypto,68,0,Steven Sparks,Female,0
46516,10-Mar-21,3,Books,380,1,380,Cash,42,0,Kevin Cox,Female,0
40406,10-Mar-21,3,Books,141,2,282,Credit Card,41,1,Lisa Simmons,Male,1
18636,10-Mar-21,3,Clothing,136,3,408,Credit Card,45,1,James Gomez,Female,1
33857,10-Mar-21,3,Books,468,1,468,Crypto,60,1,Kimberly Ramirez,Female,0
47718,10-Mar-21,3,Books,271,2,542,Credit Card,69,0,Tara Whitaker,Female,0
30000,10-Mar-21,3,Clothing,249,2,498,Credit Card,22,1,Christopher Johnston,Male,0
36899,11-Mar-21,3,Books,81,5,405,Credit Card,49,0,Micheal Morton,Male,0
38358,11-Mar-21,3,Elec,415,1,415,Credit Card,18,1,Andrew Hernandez,Female,0
41019,11-Mar-21,3,Home,305,2,610,Crypto,21,0,Marisa Kelly,Female,1
26057,11-Mar-21,3,Books,191,2,382,PayPal,46,0,Steven Hill,Male,0
19481,11-Mar-21,3,Elec,361,2,722,Credit Card,29,1,Christine Lopez,Female,0
20102,11-Mar-21,3,Clothing,257,3,771,Credit Card,66,1,Michele Brown,Female,0
35656,11-Mar-21,3,Clothing,319,2,638,Cash,66,1,Chelsea Klein,Male,0
37689,11-Mar-21,3,Clothing,255,5,1275,Cash,29,1,Kevin Jones,Male,1
10203,11-Mar-21,3,Clothing,409,1,409,PayPal,21,0,Lawrence Kennedy,Female,0
32524,11-Mar-21,3,Elec,292,2,584,Credit Card,30,0,Jonathon Fletcher MD,Male,0
34357,11-Mar-21,3,Home,249,3,747,Cash,67,0,Toni Holt,Male,0
14323,11-Mar-21,3,Clothing,106,4,424,Cash,28,1,Dawn Evans,Male,0
33622,11-Mar-21,3,Elec,130,1,130,PayPal,67,1,Phillip Henry,Female,1
674,11-Mar-21,3,Elec,238,5,1190,PayPal,23,1,Brittany Baker,Male,1
29905,11-Mar-21,3,Clothing,486,5,2430,Crypto,52,0,Veronica Lara,Male,0
1656,11-Mar-21,3,Books,16,1,16,PayPal,27,1,Stephanie Griffin,Male,0
29983,11-Mar-21,3,Home,444,2,888,PayPal,59,1,Angelica Summers,Female,1
23940,11-Mar-21,3,Home,458,4,1832,Credit Card,56,0,Laura Anderson,Male,0
27562,11-Mar-21,3,Home,151,5,755,Crypto,28,0,Rachael Anderson,Female,1
20126,11-Mar-21,3,Clothing,436,3,1308,PayPal,24,1,Angela Harper,Male,0
19325,11-Mar-21,3,Elec,67,3,201,PayPal,31,0,Amanda Black,Female,0
31212,11-Mar-21,3,Clothing,201,5,1005,Credit Card,62,0,Christopher Reed,Female,0
7843,11-Mar-21,3,Clothing,248,1,248,Credit Card,30,1,Robert Henderson,Male,1
6311,12-Mar-21,3,Elec,446,3,1338,PayPal,34,0,Gary Ward,Female,1
28857,12-Mar-21,3,Home,443,2,886,Credit Card,37,1,Debbie Vasquez,Female,0
45717,12-Mar-21,3,Home,70,2,140,Cash,70,0,Lisa James,Male,0
40762,12-Mar-21,3,Elec,245,4,980,Cash,21,0,Alison Holt,Male,0
11850,12-Mar-21,3,Books,36,1,36,Crypto,66,0,Stacy Perez,Male,1
26411,12-Mar-21,3,Home,469,1,469,Credit Card,40,1,Danielle Griffin,Male,0
33073,12-Mar-21,3,Elec,171,2,342,PayPal,27,1,Morgan Walker,Female,0
42176,12-Mar-21,3,Elec,378,4,1512,Credit Card,18,0,Steven Brown,Male,0
38692,12-Mar-21,3,Elec,146,3,438,Credit Card,18,1,Allison Thomas,Female,0
33537,12-Mar-21,3,Elec,126,2,252,PayPal,29,0,Nancy Allen,Female,0
24227,12-Mar-21,3,Clothing,180,4,720,PayPal,25,1,Mr. Shawn Pierce,Female,1
4115,12-Mar-21,3,Books,302,2,604,PayPal,59,0,Valerie Robbins,Male,0
5764,12-Mar-21,3,Books,442,1,442,Crypto,25,0,Thomas Huang,Male,1
28999,12-Mar-21,3,Clothing,64,5,320,PayPal,43,0,Karen Nicholson,Male,0
27571,12-Mar-21,3,Books,260,4,1040,PayPal,23,0,Peter Cervantes,Male,0
24350,12-Mar-21,3,Clothing,284,3,852,PayPal,62,1,Ronnie Wilson,Female,0
19681,12-Mar-21,3,Elec,66,5,330,Credit Card,35,1,Dawn Richardson,Female,0
19966,12-Mar-21,3,Home,22,1,22,PayPal,60,1,Jeremiah Gill,Male,0
48636,12-Mar-21,3,Elec,48,5,240,Cash,56,0,Kayla Evans,Female,0
20776,12-Mar-21,3,Books,209,4,836,Credit Card,39,1,Joe Zimmerman,Male,0
20105,12-Mar-21,3,Books,99,3,297,Credit Card,34,0,Jacob Wheeler,Male,0
37456,12-Mar-21,3,Clothing,262,2,524,Credit Card,49,1,Dawn White,Male,0
47225,12-Mar-21,3,Clothing,371,4,1484,Credit Card,26,0,Dana Terry,Female,1
162,12-Mar-21,3,Home,212,5,1060,Crypto,29,0,Dr. Russell Spence,Male,1
9805,12-Mar-21,3,Elec,34,2,68,Crypto,41,1,Dale Hart,Female,0
1550,12-Mar-21,3,Clothing,268,2,536,PayPal,68,0,Michael Gonzales,Female,1
46663,12-Mar-21,3,Books,313,3,939,Crypto,21,0,Michael Palmer,Female,0
38379,12-Mar-21,3,Clothing,228,3,684,Crypto,49,1,Samuel Levy,Male,0
37533,12-Mar-21,3,Clothing,109,5,545,PayPal,46,0,Ashley Franklin,Female,0
25727,12-Mar-21,3,Elec,16,2,32,Credit Card,33,0,Thomas Swanson,Female,1
3737,12-Mar-21,3,Books,143,2,286,PayPal,65,0,Andrew Greer PhD,Female,1
42479,12-Mar-21,3,Clothing,198,1,198,PayPal,24,0,Samantha Mcintosh,Male,0
36620,12-Mar-21,3,Books,458,3,1374,Credit Card,63,0,Samantha Potter,Female,0
24602,12-Mar-21,3,Elec,396,5,1980,Cash,23,0,Cynthia Irwin,Female,0
33509,12-Mar-21,3,Clothing,446,2,892,PayPal,23,1,Eric Taylor,Female,0
2850,12-Mar-21,3,Elec,94,1,94,Crypto,44,0,Julia Golden,Male,1
44257,12-Mar-21,3,Elec,130,3,390,PayPal,65,1,Monica Henderson,Male,0
7087,12-Mar-21,3,Elec,181,2,362,PayPal,18,1,Brianna Spencer,Female,1
5390,12-Mar-21,3,Books,242,2,484,Credit Card,69,0,Carrie Clarke,Male,0
13286,12-Mar-21,3,Books,126,3,378,Credit Card,20,0,Jeffrey Gonzalez,Male,1
18447,12-Mar-21,3,Books,65,1,65,PayPal,52,1,Mary Kim,Female,0
37279,12-Mar-21,3,Clothing,258,1,258,Crypto,35,0,Christina Delgado,Male,0
11428,12-Mar-21,3,Books,180,5,900,Credit Card,47,0,Diane Cooper,Female,1
49364,12-Mar-21,3,Clothing,285,2,570,PayPal,50,0,Kimberly Turner,Male,0
14391,12-Mar-21,3,Clothing,104,2,208,Cash,39,1,Robin Ferguson,Female,0
16253,13-Mar-21,3,Elec,182,2,364,Credit Card,25,0,Philip Reyes,Male,0
5483,13-Mar-21,3,Books,365,5,1825,Credit Card,22,0,Sandra Sims,Male,1
10100,13-Mar-21,3,Elec,382,1,382,Cash,31,1,Lauren Castillo,Male,1
49814,13-Mar-21,3,Books,436,2,872,Credit Card,22,0,Anne Owens,Female,0
36678,13-Mar-21,3,Books,146,5,730,PayPal,46,0,Keith Lee,Male,0
26828,13-Mar-21,3,Books,24,1,24,Credit Card,70,0,Robin Simmons,Female,0
3961,13-Mar-21,3,Elec,189,5,945,PayPal,53,0,Marcus Davis Jr.,Female,0
20638,13-Mar-21,3,Clothing,89,1,89,Crypto,53,1,Jill Drake,Male,1
36530,13-Mar-21,3,Clothing,47,5,235,PayPal,45,0,Kristy Hernandez,Male,0
37476,13-Mar-21,3,Home,231,4,924,Credit Card,47,1,Randy Acosta,Male,0
8203,13-Mar-21,3,Clothing,227,4,908,PayPal,68,1,James Medina,Female,0
49358,13-Mar-21,3,Books,253,1,253,Credit Card,19,0,Catherine Charles,Female,0
29333,13-Mar-21,3,Books,219,5,1095,Credit Card,64,1,Jesus Cantu,Female,0
23082,13-Mar-21,3,Clothing,461,3,1383,PayPal,60,0,Cheryl Campos,Male,0
20520,13-Mar-21,3,Books,109,1,109,PayPal,32,0,Katie Davis,Female,1
48695,13-Mar-21,3,Home,478,3,1434,Credit Card,64,0,Keith Morales,Male,0
42543,13-Mar-21,3,Books,66,5,330,Cash,42,0,Erin Salinas,Male,1
36998,13-Mar-21,3,Elec,336,5,1680,Crypto,21,1,Erika Perkins,Female,0
45761,13-Mar-21,3,Home,186,4,744,Cash,30,1,Morgan Hines,Female,0
2829,13-Mar-21,3,Elec,163,5,815,Credit Card,57,1,Jessica Robles,Female,1
49724,13-Mar-21,3,Elec,99,5,495,Crypto,22,0,Sean Benson,Male,0
7499,13-Mar-21,3,Clothing,142,4,568,Cash,32,0,Rita Brooks,Male,0
2992,13-Mar-21,3,Books,135,3,405,Crypto,27,1,John Hayes,Male,0
11497,13-Mar-21,3,Clothing,285,1,285,Credit Card,26,1,Stacy Palmer,Male,0
25485,13-Mar-21,3,Clothing,396,4,1584,PayPal,40,0,David Allen,Female,0
11853,13-Mar-21,3,Books,446,3,1338,Credit Card,65,1,Lisa Griffin DVM,Female,1
39832,13-Mar-21,3,Home,263,5,1315,PayPal,54,0,Rodney Allen,Female,0
45125,13-Mar-21,3,Books,461,4,1844,PayPal,45,1,Kenneth Wheeler,Female,1
44312,13-Mar-21,3,Elec,315,1,315,Credit Card,33,0,Lisa Sanchez,Female,0
2271,13-Mar-21,3,Home,101,2,202,Credit Card,24,0,Walter Wolfe,Female,0
32944,13-Mar-21,3,Home,122,1,122,Credit Card,49,1,Kayla Brown,Male,0
22874,13-Mar-21,3,Books,47,3,141,Credit Card,62,1,Angela Skinner,Male,0
46674,13-Mar-21,3,Clothing,450,3,1350,Credit Card,49,1,Timothy Brooks,Male,0
37663,13-Mar-21,3,Books,442,5,2210,Cash,56,1,Sarah Whitney,Female,0
21768,13-Mar-21,3,Clothing,482,2,964,Cash,69,1,Brittany Thomas,Male,0
21894,13-Mar-21,3,Home,100,5,500,PayPal,52,0,Sarah Doyle,Female,0
49229,13-Mar-21,3,Books,27,1,27,Crypto,52,1,Stephen Oliver,Female,0
858,13-Mar-21,3,Books,76,1,76,Credit Card,27,0,Thomas Walters,Female,0
30806,13-Mar-21,3,Books,427,2,854,Credit Card,24,0,Debbie Turner,Male,1
32434,13-Mar-21,3,Books,490,2,980,PayPal,68,0,Renee Oconnell,Female,0
6302,13-Mar-21,3,Elec,348,4,1392,Crypto,54,0,Elizabeth Johnson,Female,1
47527,13-Mar-21,3,Home,124,3,372,Credit Card,28,1,David Wells,Female,0
16971,13-Mar-21,3,Elec,425,4,1700,Cash,36,1,Justin Lawson,Female,1
8921,14-Mar-21,3,Books,198,5,990,Credit Card,64,0,Richard Cruz,Male,0
36040,14-Mar-21,3,Clothing,394,4,1576,PayPal,53,1,Thomas Downs,Female,0
10217,14-Mar-21,3,Home,236,5,1180,Cash,48,0,Jennifer Castro,Male,0
39989,14-Mar-21,3,Home,437,2,874,Credit Card,27,1,Jennifer Long,Male,0
37216,14-Mar-21,3,Elec,322,3,966,Credit Card,55,1,Rachel Atkins,Female,1
28231,14-Mar-21,3,Home,226,2,452,PayPal,28,0,Lucas Lawrence,Male,0
28068,14-Mar-21,3,Elec,122,3,366,Crypto,50,0,Jonathan Harrison,Female,0
34748,14-Mar-21,3,Books,31,2,62,PayPal,68,0,Ian Thomas,Male,1
14112,14-Mar-21,3,Home,414,2,828,Credit Card,35,1,Lance Flores,Female,0
3525,14-Mar-21,3,Home,41,5,205,Credit Card,67,1,Thomas Carlson,Female,0
32132,14-Mar-21,3,Home,61,2,122,PayPal,55,1,Andrea Dunlap,Male,0
25399,14-Mar-21,3,Home,281,2,562,Cash,49,0,Jonathan Byrd,Female,0
33994,14-Mar-21,3,Clothing,260,3,780,Credit Card,65,1,Rachel May,Female,0
25522,14-Mar-21,3,Elec,354,4,1416,PayPal,28,0,Daniel Sanders,Female,0
14154,14-Mar-21,3,Books,161,3,483,PayPal,34,0,Cesar Johnson,Female,0
22469,14-Mar-21,3,Home,89,3,267,PayPal,18,1,Barbara Newman,Female,0
7735,14-Mar-21,3,Home,310,4,1240,Credit Card,19,1,Robert White,Male,0
49319,14-Mar-21,3,Home,398,2,796,Credit Card,30,1,Spencer Russell,Male,0
46711,14-Mar-21,3,Home,196,4,784,PayPal,67,0,Brenda Randolph,Female,1
43021,14-Mar-21,3,Home,461,1,461,PayPal,27,1,David Davis,Male,1
33572,14-Mar-21,3,Home,280,3,840,Credit Card,52,1,Melissa Kramer,Female,0
12138,14-Mar-21,3,Home,319,4,1276,PayPal,50,0,Timothy Johnson,Female,0
44589,15-Mar-21,3,Elec,489,5,2445,Credit Card,26,0,Savannah Oliver,Male,0
15149,15-Mar-21,3,Elec,190,2,380,Credit Card,41,0,Mary Rivera,Female,0
14076,15-Mar-21,3,Books,159,1,159,PayPal,33,1,Antonio Smith,Female,0
42457,15-Mar-21,3,Home,412,3,1236,PayPal,19,0,Andrew Patterson,Male,0
33165,15-Mar-21,3,Clothing,61,3,183,Credit Card,47,1,Dr. Anthony Jimenez,Male,0
39724,15-Mar-21,3,Clothing,497,5,2485,Cash,30,0,John Stephenson,Female,0
39670,15-Mar-21,3,Books,239,5,1195,PayPal,62,0,Andre Hunt,Male,0
25023,15-Mar-21,3,Elec,398,3,1194,PayPal,35,0,Steven Sullivan,Female,0
37598,15-Mar-21,3,Books,155,5,775,PayPal,21,0,Jose Martin,Female,0
36934,15-Mar-21,3,Clothing,148,5,740,PayPal,45,1,Christopher Martin DDS,Female,0
11231,15-Mar-21,3,Home,422,3,1266,Credit Card,24,1,Kimberly Gray,Male,0
41566,15-Mar-21,3,Books,187,2,374,PayPal,54,1,Kelly Jenkins,Male,1
25551,15-Mar-21,3,Clothing,462,4,1848,Credit Card,38,1,Manuel Stewart,Male,0
33929,15-Mar-21,3,Home,464,1,464,Credit Card,64,1,Christopher Turner,Male,0
10902,15-Mar-21,3,Clothing,496,3,1488,Credit Card,44,0,Michael Williams,Female,0
3929,15-Mar-21,3,Clothing,474,3,1422,Credit Card,67,0,Lindsey Russell,Male,0
7624,15-Mar-21,3,Elec,146,4,584,Credit Card,23,1,David Campbell,Male,0
44554,15-Mar-21,3,Home,74,1,74,Cash,48,0,Susan Bates,Female,0
13883,15-Mar-21,3,Books,495,5,2475,Credit Card,41,0,Allen Ruiz,Female,0
41154,15-Mar-21,3,Home,53,4,212,Cash,38,1,Donald Simmons,Male,0
2338,15-Mar-21,3,Home,141,4,564,PayPal,23,0,Marissa Long,Male,0
13500,15-Mar-21,3,Books,336,1,336,Credit Card,22,1,Jason Schneider,Female,0
39223,15-Mar-21,3,Clothing,148,1,148,Credit Card,34,1,Duane Fields,Female,1
757,15-Mar-21,3,Elec,229,2,458,Crypto,56,0,Robert Sanders,Female,0
31851,15-Mar-21,3,Books,151,4,604,Credit Card,22,0,Jonathan Nguyen,Male,1
